London_Borough,ID,Month,Average_price
Bexley,E09000004,1999-05-01,84513.45483
Brent,E09000005,1999-05-01,106088.9911
Bromley,E09000006,1999-05-01,117944.1576
Camden,E09000007,1999-05-01,180780.8725
Croydon,E09000008,1999-05-01,94894.81499
Ealing,E09000009,1999-05-01,121735.4401
Enfield,E09000010,1999-05-01,99421.89328
Greenwich,E09000011,1999-05-01,87080.856
Hackney,E09000012,1999-05-01,100035.9125
Hammersmith & Fulham,E09000013,1999-05-01,188008.6471
Haringey,E09000014,1999-05-01,114015.805
Harrow,E09000015,1999-05-01,121248.7812
Havering,E09000016,1999-05-01,91041.71551
Hillingdon,E09000017,1999-05-01,105696.4078
Hounslow,E09000018,1999-05-01,107062.0321
Islington,E09000019,1999-05-01,152447.4692
Kensington & Chelsea,E09000020,1999-05-01,291011.3718
Kingston upon Thames,E09000021,1999-05-01,124602.2814
Lambeth,E09000022,1999-05-01,112373.6232
Lewisham,E09000023,1999-05-01,81886.84758
Merton,E09000024,1999-05-01,119216.2104
Newham,E09000025,1999-05-01,71397.01627
Redbridge,E09000026,1999-05-01,100042.5872
Richmond upon Thames,E09000027,1999-05-01,170751.6349
Southwark,E09000028,1999-05-01,103566.1204
Sutton,E09000029,1999-05-01,96907.92768
Tower Hamlets,E09000030,1999-05-01,105612.8097
Waltham Forest,E09000031,1999-05-01,80973.04768
Wandsworth,E09000032,1999-05-01,139288.7534
Westminster,E09000033,1999-05-01,207511.1226
Barking & Dagenham,E09000002,1999-06-01,64704.17565
Barnet,E09000003,1999-06-01,132607.9049
Bexley,E09000004,1999-06-01,85021.16597
Brent,E09000005,1999-06-01,107313.2284
Bromley,E09000006,1999-06-01,119895.0819
Camden,E09000007,1999-06-01,185845.242
Croydon,E09000008,1999-06-01,96008.04479
Ealing,E09000009,1999-06-01,124015.3308
Enfield,E09000010,1999-06-01,101264.7233
Greenwich,E09000011,1999-06-01,88406.19994
Hackney,E09000012,1999-06-01,102700.8069
Hammersmith & Fulham,E09000013,1999-06-01,194147.3378
Haringey,E09000014,1999-06-01,117649.5675
Harrow,E09000015,1999-06-01,122935.1127
Havering,E09000016,1999-06-01,92572.48711
Hillingdon,E09000017,1999-06-01,107687.9564
Hounslow,E09000018,1999-06-01,110970.4989
Islington,E09000019,1999-06-01,154914.7597
Kensington & Chelsea,E09000020,1999-06-01,300774.1865
Kingston upon Thames,E09000021,1999-06-01,127259.9905
Lambeth,E09000022,1999-06-01,112866.5968
Lewisham,E09000023,1999-06-01,84096.27271
Merton,E09000024,1999-06-01,120264.1358
Newham,E09000025,1999-06-01,73247.28922
Redbridge,E09000026,1999-06-01,101167.3207
Richmond upon Thames,E09000027,1999-06-01,173667.4258
Southwark,E09000028,1999-06-01,102709.9969
Sutton,E09000029,1999-06-01,99178.92661
Tower Hamlets,E09000030,1999-06-01,109233.2668
Waltham Forest,E09000031,1999-06-01,81739.34545
Wandsworth,E09000032,1999-06-01,143190.6281
Westminster,E09000033,1999-06-01,207263.5862
Barking & Dagenham,E09000002,1999-07-01,64920.77432
Barnet,E09000003,1999-07-01,136102.2428
Bexley,E09000004,1999-07-01,85713.33686
Brent,E09000005,1999-07-01,110806.5127
Bromley,E09000006,1999-07-01,121699.1351
Camden,E09000007,1999-07-01,191808.2772
Croydon,E09000008,1999-07-01,96700.41949
Ealing,E09000009,1999-07-01,126197.8919
Enfield,E09000010,1999-07-01,102426.7393
Greenwich,E09000011,1999-07-01,90490.55968
Hackney,E09000012,1999-07-01,104317.0992
Hammersmith & Fulham,E09000013,1999-07-01,200248.3928
Haringey,E09000014,1999-07-01,122747.5611
Harrow,E09000015,1999-07-01,124985.7097
Havering,E09000016,1999-07-01,93170.6294
Hillingdon,E09000017,1999-07-01,109614.1977
Hounslow,E09000018,1999-07-01,114020.7544
Islington,E09000019,1999-07-01,155871.9906
Kensington & Chelsea,E09000020,1999-07-01,309698.1948
Kingston upon Thames,E09000021,1999-07-01,130427.4338
Lambeth,E09000022,1999-07-01,117304.6699
Lewisham,E09000023,1999-07-01,84692.59136
Merton,E09000024,1999-07-01,122196.8031
Newham,E09000025,1999-07-01,74419.65726
Redbridge,E09000026,1999-07-01,101993.0637
Richmond upon Thames,E09000027,1999-07-01,179380.5595
Southwark,E09000028,1999-07-01,104362.5796
Sutton,E09000029,1999-07-01,101022.5828
Tower Hamlets,E09000030,1999-07-01,113502.3562
Waltham Forest,E09000031,1999-07-01,83838.59501
Wandsworth,E09000032,1999-07-01,151140.9621
Westminster,E09000033,1999-07-01,212331.709
Barking & Dagenham,E09000002,1999-08-01,65385.34756
Barnet,E09000003,1999-08-01,139740.7827
Bexley,E09000004,1999-08-01,86489.10314
Brent,E09000005,1999-08-01,114279.3645
Bromley,E09000006,1999-08-01,123500.9798
Camden,E09000007,1999-08-01,198649.9996
Croydon,E09000008,1999-08-01,97742.28378
Ealing,E09000009,1999-08-01,130341.4857
Enfield,E09000010,1999-08-01,104177.7503
Greenwich,E09000011,1999-08-01,91884.72776
Hackney,E09000012,1999-08-01,108551.7064
Hammersmith & Fulham,E09000013,1999-08-01,206928.8117
Haringey,E09000014,1999-08-01,127102.0855
Harrow,E09000015,1999-08-01,129397.6477
Havering,E09000016,1999-08-01,93854.92983
Hillingdon,E09000017,1999-08-01,110657.0927
Hounslow,E09000018,1999-08-01,117900.617
Islington,E09000019,1999-08-01,161064.2445
Kensington & Chelsea,E09000020,1999-08-01,317394.0918
Kingston upon Thames,E09000021,1999-08-01,133295.8181
Lambeth,E09000022,1999-08-01,120469.7261
Lewisham,E09000023,1999-08-01,86544.41251
Merton,E09000024,1999-08-01,125513.7151
Newham,E09000025,1999-08-01,75708.39044
Redbridge,E09000026,1999-08-01,103991.6376
Richmond upon Thames,E09000027,1999-08-01,185242.2339
Southwark,E09000028,1999-08-01,110011.6305
Sutton,E09000029,1999-08-01,102594.2252
Tower Hamlets,E09000030,1999-08-01,115474.3019
Waltham Forest,E09000031,1999-08-01,84740.1338
Wandsworth,E09000032,1999-08-01,157423.9909
Westminster,E09000033,1999-08-01,215078.0483
Barking & Dagenham,E09000002,1999-09-01,66003.11935
Barnet,E09000003,1999-09-01,143596.1099
Bexley,E09000004,1999-09-01,88718.62985
Brent,E09000005,1999-09-01,117069.9944
Bromley,E09000006,1999-09-01,125782.1161
Camden,E09000007,1999-09-01,203512.7099
Croydon,E09000008,1999-09-01,99322.76296
Ealing,E09000009,1999-09-01,134669.2584
Enfield,E09000010,1999-09-01,105624.291
Greenwich,E09000011,1999-09-01,94542.34941
Hackney,E09000012,1999-09-01,110406.6943
Hammersmith & Fulham,E09000013,1999-09-01,212564.778
Haringey,E09000014,1999-09-01,132071.6651
Harrow,E09000015,1999-09-01,132088.8173
Havering,E09000016,1999-09-01,94553.88447
Hillingdon,E09000017,1999-09-01,112081.1071
Hounslow,E09000018,1999-09-01,119390.8922
Islington,E09000019,1999-09-01,166651.8979
Kensington & Chelsea,E09000020,1999-09-01,333917.5663
Kingston upon Thames,E09000021,1999-09-01,136296.0455
Lambeth,E09000022,1999-09-01,125138.4596
Lewisham,E09000023,1999-09-01,87576.39885
Merton,E09000024,1999-09-01,128105.8626
Newham,E09000025,1999-09-01,77254.30418
Redbridge,E09000026,1999-09-01,105368.7241
Richmond upon Thames,E09000027,1999-09-01,190022.6258
Southwark,E09000028,1999-09-01,119479.5317
Sutton,E09000029,1999-09-01,103960.421
Tower Hamlets,E09000030,1999-09-01,120785.8869
Waltham Forest,E09000031,1999-09-01,86955.00402
Wandsworth,E09000032,1999-09-01,161456.5635
Westminster,E09000033,1999-09-01,226465.2183
Barking & Dagenham,E09000002,1999-10-01,66367.31665
Barnet,E09000003,1999-10-01,145287.1569
Bexley,E09000004,1999-10-01,90657.2974
Brent,E09000005,1999-10-01,119229.4377
Bromley,E09000006,1999-10-01,128022.3164
Camden,E09000007,1999-10-01,206707.2423
Croydon,E09000008,1999-10-01,101977.2522
Ealing,E09000009,1999-10-01,137399.5158
Enfield,E09000010,1999-10-01,107849.115
Greenwich,E09000011,1999-10-01,96498.99566
Hackney,E09000012,1999-10-01,112403.135
Hammersmith & Fulham,E09000013,1999-10-01,215274.5925
Haringey,E09000014,1999-10-01,130915.8931
Harrow,E09000015,1999-10-01,135108.278
Havering,E09000016,1999-10-01,95635.81339
Hillingdon,E09000017,1999-10-01,114177.9343
Hounslow,E09000018,1999-10-01,119750.1402
Islington,E09000019,1999-10-01,169146.2627
Kensington & Chelsea,E09000020,1999-10-01,341201.5355
Kingston upon Thames,E09000021,1999-10-01,139655.146
Lambeth,E09000022,1999-10-01,125678.1757
Lewisham,E09000023,1999-10-01,90084.25567
Merton,E09000024,1999-10-01,130653.9724
Newham,E09000025,1999-10-01,79288.98619
Redbridge,E09000026,1999-10-01,107811.8203
Richmond upon Thames,E09000027,1999-10-01,192255.3715
Southwark,E09000028,1999-10-01,125224.2837
Sutton,E09000029,1999-10-01,105846.7423
Tower Hamlets,E09000030,1999-10-01,122838.3781
Waltham Forest,E09000031,1999-10-01,88550.84072
Wandsworth,E09000032,1999-10-01,161755.1097
Westminster,E09000033,1999-10-01,227556.5408
Barking & Dagenham,E09000002,1999-11-01,67344.39063
Barnet,E09000003,1999-11-01,147825.43
Bexley,E09000004,1999-11-01,92721.99578
Brent,E09000005,1999-11-01,122662.6488
Bromley,E09000006,1999-11-01,129997.6211
Camden,E09000007,1999-11-01,209299.6266
Croydon,E09000008,1999-11-01,104761.5907
Ealing,E09000009,1999-11-01,138554.743
Enfield,E09000010,1999-11-01,109730.4823
Greenwich,E09000011,1999-11-01,98617.41384
Hackney,E09000012,1999-11-01,114772.1785
Hammersmith & Fulham,E09000013,1999-11-01,221981.5646
Haringey,E09000014,1999-11-01,128755.8788
Harrow,E09000015,1999-11-01,136750.9775
Havering,E09000016,1999-11-01,97259.15619
Hillingdon,E09000017,1999-11-01,116884.0302
Hounslow,E09000018,1999-11-01,121084.0258
Islington,E09000019,1999-11-01,170172.3445
Kensington & Chelsea,E09000020,1999-11-01,352619.7127
Kingston upon Thames,E09000021,1999-11-01,141564.9415
Lambeth,E09000022,1999-11-01,126668.2958
Lewisham,E09000023,1999-11-01,91595.22714
Merton,E09000024,1999-11-01,132578.9819
Newham,E09000025,1999-11-01,80777.81284
Redbridge,E09000026,1999-11-01,110838.5044
Richmond upon Thames,E09000027,1999-11-01,200453.7839
Southwark,E09000028,1999-11-01,124126.3637
Sutton,E09000029,1999-11-01,108951.7771
Tower Hamlets,E09000030,1999-11-01,125415.2705
Waltham Forest,E09000031,1999-11-01,91421.1657
Wandsworth,E09000032,1999-11-01,160897.3194
Westminster,E09000033,1999-11-01,234439.6353
Barking & Dagenham,E09000002,1999-12-01,68812.20586
Barnet,E09000003,1999-12-01,149509.8001
Bexley,E09000004,1999-12-01,93905.37822
Brent,E09000005,1999-12-01,123397.5813
Bromley,E09000006,1999-12-01,131735.4819
Camden,E09000007,1999-12-01,210239.946
Croydon,E09000008,1999-12-01,107480.1901
Ealing,E09000009,1999-12-01,141686.9951
Enfield,E09000010,1999-12-01,110428.1981
Greenwich,E09000011,1999-12-01,100324.6216
Hackney,E09000012,1999-12-01,117831.4215
Hammersmith & Fulham,E09000013,1999-12-01,227284.507
Haringey,E09000014,1999-12-01,130036.3449
Harrow,E09000015,1999-12-01,138450.2126
Havering,E09000016,1999-12-01,98706.45402
Hillingdon,E09000017,1999-12-01,120227.8142
Hounslow,E09000018,1999-12-01,123809.1406
Islington,E09000019,1999-12-01,171040.0973
Kensington & Chelsea,E09000020,1999-12-01,354241.2991
Kingston upon Thames,E09000021,1999-12-01,144567.1014
Lambeth,E09000022,1999-12-01,129213.7502
Lewisham,E09000023,1999-12-01,93052.8266
Merton,E09000024,1999-12-01,134375.7494
Newham,E09000025,1999-12-01,82366.16022
Redbridge,E09000026,1999-12-01,113057.247
Richmond upon Thames,E09000027,1999-12-01,205018.6366
Southwark,E09000028,1999-12-01,121923.4802
Sutton,E09000029,1999-12-01,111886.363
Tower Hamlets,E09000030,1999-12-01,126650.0963
Waltham Forest,E09000031,1999-12-01,92190.24552
Wandsworth,E09000032,1999-12-01,161596.2072
Westminster,E09000033,1999-12-01,237074.2685
Barking & Dagenham,E09000002,2000-01-01,71079.19356
Barnet,E09000003,2000-01-01,153676.0556
Bexley,E09000004,2000-01-01,94978.46681
Brent,E09000005,2000-01-01,126784.8196
Bromley,E09000006,2000-01-01,133997.0007
Camden,E09000007,2000-01-01,217699.6002
Croydon,E09000008,2000-01-01,109118.7895
Ealing,E09000009,2000-01-01,144352.3335
Enfield,E09000010,2000-01-01,111688.6219
Greenwich,E09000011,2000-01-01,102410.6488
Hackney,E09000012,2000-01-01,121135.2211
Hammersmith & Fulham,E09000013,2000-01-01,229464.5665
Haringey,E09000014,2000-01-01,133952.8418
Harrow,E09000015,2000-01-01,141115.0485
Havering,E09000016,2000-01-01,100713.9531
Hillingdon,E09000017,2000-01-01,120742.0645
Hounslow,E09000018,2000-01-01,128285.0144
Islington,E09000019,2000-01-01,174119.3667
Kensington & Chelsea,E09000020,2000-01-01,355950.9678
Kingston upon Thames,E09000021,2000-01-01,146959.3154
Lambeth,E09000022,2000-01-01,132007.1435
Lewisham,E09000023,2000-01-01,95724.54458
Merton,E09000024,2000-01-01,137687.1182
Newham,E09000025,2000-01-01,83681.28856
Redbridge,E09000026,2000-01-01,115192.7868
Richmond upon Thames,E09000027,2000-01-01,209937.2174
Southwark,E09000028,2000-01-01,121969.9041
Sutton,E09000029,2000-01-01,115039.8984
Tower Hamlets,E09000030,2000-01-01,128200.41
Waltham Forest,E09000031,2000-01-01,93974.98547
Wandsworth,E09000032,2000-01-01,165375.682
Westminster,E09000033,2000-01-01,241773.074
Barking & Dagenham,E09000002,2000-02-01,72633.03953
Barnet,E09000003,2000-02-01,156796.7398
Bexley,E09000004,2000-02-01,96820.1285
Brent,E09000005,2000-02-01,129605.3054
Bromley,E09000006,2000-02-01,137628.5057
Camden,E09000007,2000-02-01,228163.1022
Croydon,E09000008,2000-02-01,110940.7332
Ealing,E09000009,2000-02-01,145283.6423
Enfield,E09000010,2000-02-01,112876.9895
Greenwich,E09000011,2000-02-01,102030.3704
Hackney,E09000012,2000-02-01,122281.3806
Hammersmith & Fulham,E09000013,2000-02-01,229606.1254
Haringey,E09000014,2000-02-01,136421.6352
Harrow,E09000015,2000-02-01,143046.4402
Havering,E09000016,2000-02-01,102533.0983
Hillingdon,E09000017,2000-02-01,122780.6898
Hounslow,E09000018,2000-02-01,129267.7549
Islington,E09000019,2000-02-01,177760.8095
Kensington & Chelsea,E09000020,2000-02-01,352515.7481
Kingston upon Thames,E09000021,2000-02-01,151118.432
Lambeth,E09000022,2000-02-01,135769.8021
Lewisham,E09000023,2000-02-01,98810.20865
Merton,E09000024,2000-02-01,141816.41
Newham,E09000025,2000-02-01,85462.24118
Redbridge,E09000026,2000-02-01,116131.791
Richmond upon Thames,E09000027,2000-02-01,207133.6579
Southwark,E09000028,2000-02-01,130271.7703
Sutton,E09000029,2000-02-01,116907.2959
Tower Hamlets,E09000030,2000-02-01,128809.5421
Waltham Forest,E09000031,2000-02-01,94468.87661
Wandsworth,E09000032,2000-02-01,170409.3309
Westminster,E09000033,2000-02-01,249505.0267
Barking & Dagenham,E09000002,2000-03-01,73623.57292
Barnet,E09000003,2000-03-01,159938.6457
Bexley,E09000004,2000-03-01,98306.41584
Brent,E09000005,2000-03-01,134098.1282
Bromley,E09000006,2000-03-01,141093.8229
Camden,E09000007,2000-03-01,230540.5577
Croydon,E09000008,2000-03-01,111888.8009
Ealing,E09000009,2000-03-01,146462.5362
Enfield,E09000010,2000-03-01,116372.6487
Greenwich,E09000011,2000-03-01,101218.0611
Hackney,E09000012,2000-03-01,121356.4981
Hammersmith & Fulham,E09000013,2000-03-01,233873.4993
Haringey,E09000014,2000-03-01,138334.5517
Harrow,E09000015,2000-03-01,145376.5455
Havering,E09000016,2000-03-01,104182.0172
Hillingdon,E09000017,2000-03-01,123504.0359
Hounslow,E09000018,2000-03-01,130506.0226
Islington,E09000019,2000-03-01,180996.1106
Kensington & Chelsea,E09000020,2000-03-01,360877.7181
Kingston upon Thames,E09000021,2000-03-01,153882.9533
Lambeth,E09000022,2000-03-01,136644.8887
Lewisham,E09000023,2000-03-01,101880.3303
Merton,E09000024,2000-03-01,145379.7642
Newham,E09000025,2000-03-01,86723.45882
Redbridge,E09000026,2000-03-01,118107.128
Richmond upon Thames,E09000027,2000-03-01,210007.4803
Southwark,E09000028,2000-03-01,132454.2041
Sutton,E09000029,2000-03-01,117684.3508
Tower Hamlets,E09000030,2000-03-01,130069.4355
Waltham Forest,E09000031,2000-03-01,96776.00623
Wandsworth,E09000032,2000-03-01,176525.7685
Westminster,E09000033,2000-03-01,249858.2695
Barking & Dagenham,E09000002,2000-04-01,73800.30431
Barnet,E09000003,2000-04-01,162987.5883
Bexley,E09000004,2000-04-01,99377.57806
Brent,E09000005,2000-04-01,137261.2245
Bromley,E09000006,2000-04-01,144533.5694
Camden,E09000007,2000-04-01,239658.6642
Croydon,E09000008,2000-04-01,114685.9777
Ealing,E09000009,2000-04-01,149700.6891
Enfield,E09000010,2000-04-01,118217.0664
Greenwich,E09000011,2000-04-01,104054.6118
Hackney,E09000012,2000-04-01,123167.5593
Hammersmith & Fulham,E09000013,2000-04-01,244243.7797
Haringey,E09000014,2000-04-01,141692.543
Harrow,E09000015,2000-04-01,146687.3951
Havering,E09000016,2000-04-01,106342.7445
Hillingdon,E09000017,2000-04-01,127248.9728
Hounslow,E09000018,2000-04-01,132159.5164
Islington,E09000019,2000-04-01,187454.237
Kensington & Chelsea,E09000020,2000-04-01,376492.6887
Kingston upon Thames,E09000021,2000-04-01,158072.41
Lambeth,E09000022,2000-04-01,142636.1797
Lewisham,E09000023,2000-04-01,104421.1253
Merton,E09000024,2000-04-01,148308.5539
Newham,E09000025,2000-04-01,88975.54112
Redbridge,E09000026,2000-04-01,119154.792
Richmond upon Thames,E09000027,2000-04-01,217530.9973
Southwark,E09000028,2000-04-01,134806.3033
Sutton,E09000029,2000-04-01,119786.7092
Tower Hamlets,E09000030,2000-04-01,136083.9964
Waltham Forest,E09000031,2000-04-01,99080.81048
Wandsworth,E09000032,2000-04-01,183066.3744
Westminster,E09000033,2000-04-01,261213.2996
Barking & Dagenham,E09000002,2000-05-01,75125.95318
Barnet,E09000003,2000-05-01,165737.2084
Bexley,E09000004,2000-05-01,101274.2597
Brent,E09000005,2000-05-01,140112.5848
Bromley,E09000006,2000-05-01,147555.8823
Camden,E09000007,2000-05-01,248815.1545
Croydon,E09000008,2000-05-01,117832.1169
Ealing,E09000009,2000-05-01,153333.8744
Enfield,E09000010,2000-05-01,120935.1833
Greenwich,E09000011,2000-05-01,107370.6475
Hackney,E09000012,2000-05-01,127912.2354
Hammersmith & Fulham,E09000013,2000-05-01,246592.8504
Haringey,E09000014,2000-05-01,143565.9994
Harrow,E09000015,2000-05-01,150697.8745
Havering,E09000016,2000-05-01,108520.0571
Hillingdon,E09000017,2000-05-01,129652.3683
Hounslow,E09000018,2000-05-01,133955.4269
Islington,E09000019,2000-05-01,191387.7848
Kensington & Chelsea,E09000020,2000-05-01,382489.1883
Kingston upon Thames,E09000021,2000-05-01,161339.185
Lambeth,E09000022,2000-05-01,145227.5782
Lewisham,E09000023,2000-05-01,103960.3523
Merton,E09000024,2000-05-01,151026.4259
Newham,E09000025,2000-05-01,90940.58913
Redbridge,E09000026,2000-05-01,122802.9383
Richmond upon Thames,E09000027,2000-05-01,225530.5391
Southwark,E09000028,2000-05-01,133379.7436
Sutton,E09000029,2000-05-01,123844.207
Tower Hamlets,E09000030,2000-05-01,142125.9316
Waltham Forest,E09000031,2000-05-01,102386.5888
Wandsworth,E09000032,2000-05-01,184200.2187
Westminster,E09000033,2000-05-01,260799.9231
Barking & Dagenham,E09000002,2000-06-01,76939.36185
Barnet,E09000003,2000-06-01,169025.204
Bexley,E09000004,2000-06-01,102653.9181
Brent,E09000005,2000-06-01,142654.4912
Bromley,E09000006,2000-06-01,150427.1432
Camden,E09000007,2000-06-01,261772.9433
Croydon,E09000008,2000-06-01,120123.5561
Ealing,E09000009,2000-06-01,155190.7038
Enfield,E09000010,2000-06-01,122880.5094
Greenwich,E09000011,2000-06-01,111237.1122
Hackney,E09000012,2000-06-01,135188.8229
Hammersmith & Fulham,E09000013,2000-06-01,245883.6384
Haringey,E09000014,2000-06-01,148610.3178
Harrow,E09000015,2000-06-01,153953.3292
Havering,E09000016,2000-06-01,110771.2341
Hillingdon,E09000017,2000-06-01,131651.2225
Hounslow,E09000018,2000-06-01,138854.2187
Islington,E09000019,2000-06-01,195606.0529
Kensington & Chelsea,E09000020,2000-06-01,372276.1716
Kingston upon Thames,E09000021,2000-06-01,164611.2628
Lambeth,E09000022,2000-06-01,149817.7407
Lewisham,E09000023,2000-06-01,107434.7414
Merton,E09000024,2000-06-01,152342.9983
Newham,E09000025,2000-06-01,93271.84687
Redbridge,E09000026,2000-06-01,123672.629
Richmond upon Thames,E09000027,2000-06-01,232298.2988
Southwark,E09000028,2000-06-01,137528.4437
Sutton,E09000029,2000-06-01,128893.1352
Tower Hamlets,E09000030,2000-06-01,146212.7317
Waltham Forest,E09000031,2000-06-01,104172.6444
Wandsworth,E09000032,2000-06-01,187474.6247
Westminster,E09000033,2000-06-01,266372.5999
Barking & Dagenham,E09000002,2000-07-01,78868.70986
Barnet,E09000003,2000-07-01,170520.83
Bexley,E09000004,2000-07-01,104526.3002
Brent,E09000005,2000-07-01,143702.3954
Bromley,E09000006,2000-07-01,151437.7355
Camden,E09000007,2000-07-01,264646.5189
Croydon,E09000008,2000-07-01,121235.1846
